geneID,ncbiID,FAS_F,FAS_B,gene1d_x,gene2d_x,gene2d_y,gene3d_x,gene3d_y,gene3d_z
gene_94,ncbi10376,0.2426261282272285,0.3863401669475617,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_95,ncbi10376,0.3653444232793744,0.6408682846290076,8.871607,2.8380466,0.81250346,4.8120403,9.539873,6.2292843
gene_0,ncbi12429,1.0,0.941049819162736,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_3,ncbi12429,0.501260855702405,0.2439937088765872,8.598183,0.7010093,3.654048,4.880064,9.247072,5.8655105
gene_10,ncbi12429,0.2731992386579501,0.3121423352229605,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_12,ncbi12429,0.3895749757539303,0.8014583390207053,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_14,ncbi12429,1.0,1.0,14.1564665,1.5018293,4.0728283,3.6164935,7.83086,4.44592
gene_16,ncbi12429,0.5997931129987575,0.7445914783970136,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_18,ncbi12429,0.9242032440718604,0.8855290456263755,8.650636,3.00174,1.1161977,4.8716307,9.022034,6.454273
gene_19,ncbi12429,0.3002049453506847,0.5601995675774685,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_20,ncbi12429,0.5215877753184055,0.2546313350319139,7.853529,1.5750967,4.7185416,4.3369303,9.057441,4.5271993
gene_22,ncbi12429,0.4741555377473161,0.9177090724187438,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_23,ncbi12429,0.5648901064086996,0.9757444899861386,10.039423,1.7156606,3.507841,3.611453,8.8649235,4.8147464
gene_24,ncbi12429,1.0,0.8223273275090919,7.1661844,3.611269,2.7079854,4.7506323,7.8992343,6.7293725
gene_26,ncbi12429,0.6023337749556897,0.7526565324221964,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_27,ncbi12429,0.9397420506384344,0.8557119378306948,7.693835,2.8682773,3.0415652,3.9382405,8.16623,6.1951914
gene_29,ncbi12429,0.1753552624090062,0.1075398246005191,7.941163,2.4321177,3.451729,4.0525246,7.9217443,5.544235
gene_30,ncbi12429,0.379079683072718,0.6579615348116374,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_32,ncbi12429,0.2705192452310374,0.2620265288138553,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_35,ncbi12429,1.0,0.6301221317050019,12.813474,0.9491984,1.6298596,3.0630352,9.702727,5.3081617
gene_37,ncbi12429,0.2006818713127948,0.3870126646209246,10.466733,1.9122577,3.5909276,3.5138888,8.039787,4.7995048
gene_38,ncbi12429,0.1183461223076218,0.4237189555822246,9.398608,2.7007492,2.1974986,3.4340005,7.971268,6.689746
gene_39,ncbi12429,0.5740944104931209,0.2762370136696871,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_40,ncbi12429,0.5010325935728752,0.8225456712891432,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_41,ncbi12429,0.998970725131796,0.9656517164858448,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_42,ncbi12429,1.0,0.6858914915786982,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_43,ncbi12429,0.1463235743303835,0.3842284421045633,9.980852,1.9821296,3.7584941,3.8655543,8.424636,4.9561553
gene_46,ncbi12429,1.0,0.6079349673508745,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_47,ncbi12429,0.8736494851642561,1.0,11.203771,1.1855278,1.7171795,3.2921643,9.721654,5.167454
gene_48,ncbi12429,1.0,0.8440595252355774,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_51,ncbi12429,0.1766629581055145,0.0692534957681119,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_52,ncbi12429,1.0,0.6574254694277433,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_53,ncbi12429,1.0,1.0,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_58,ncbi12429,0.5662812091528254,0.644195766064424,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_60,ncbi12429,0.5933616917009552,0.296560990316619,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_62,ncbi12429,0.907948110826157,1.0,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_67,ncbi12429,0.4412405262105444,0.3088859824373943,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_69,ncbi12429,0.518183184030416,0.2434923358329463,11.530961,1.3988471,2.3623052,2.668085,8.7871685,5.376838
gene_70,ncbi12429,1.0,1.0,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_72,ncbi12429,0.0132190097646918,0.3852849311525917,10.838475,1.797599,2.720808,2.9582615,8.9537,5.0841103
gene_79,ncbi12429,0.2480246669136483,0.1385290789852193,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_81,ncbi12429,0.0923027842916007,0.2596337535317771,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_82,ncbi12429,0.4584703540366327,0.7517068696039221,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_86,ncbi12429,1.0,0.9733219546017088,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_89,ncbi12429,0.6972678591713287,0.2820042643182536,8.23874,1.1159868,4.413054,4.422991,9.360146,4.8184276
gene_91,ncbi12429,1.0,1.0,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_92,ncbi12429,0.4571965566897158,0.1813418499205206,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_96,ncbi12429,0.7592444868783458,0.9250279278460946,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_0,ncbi10407,1.0,1.0,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_4,ncbi10407,0.4048741183053675,0.4402881486586346,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_6,ncbi10407,1.0,1.0,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_7,ncbi10407,0.5938680602073303,1.0,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_8,ncbi10407,1.0,0.9105531737857986,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_10,ncbi10407,1.0,1.0,6.11205,2.7015276,5.3972054,4.798226,7.515172,4.4991255
gene_12,ncbi10407,1.0,1.0,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_13,ncbi10407,0.6680356371116232,0.6181817434226412,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_14,ncbi10407,1.0,1.0,14.1564665,1.5018293,4.0728283,3.6164935,7.83086,4.44592
gene_15,ncbi10407,0.3075568814235592,0.2943872774434629,5.043551,3.7576373,5.052322,5.749716,7.8336215,5.1626678
gene_19,ncbi10407,0.4271763047701796,0.4227792772405591,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_20,ncbi10407,1.0,0.652089632099376,7.853529,1.5750967,4.7185416,4.3369303,9.057441,4.5271993
gene_21,ncbi10407,0.3150768397867561,0.1012201652682918,9.512723,1.2871766,1.267697,3.3731444,9.769479,5.7110615
gene_22,ncbi10407,0.6337091911040998,0.9195833014775248,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_28,ncbi10407,0.4217506527215352,0.3306742958462985,5.4106693,3.4362347,1.1291466,5.649269,7.574838,5.9324384
gene_30,ncbi10407,1.0,0.8430450760644943,9.710037,2.9060621,3.8531752,3.8035223,9.480624,4.8286223
gene_33,ncbi10407,0.2641164855426027,0.6844899597472731,5.224905,3.695283,1.4938494,5.4131923,7.460934,6.049643
gene_34,ncbi10407,0.4204878564494997,0.0604348949190758,13.334914,0.9482914,1.4478383,3.1780107,9.557216,5.442003
gene_38,ncbi10407,1.0,0.7002653129221221,9.398608,2.7007492,2.1974986,3.4340005,7.971268,6.689746
gene_40,ncbi10407,0.9158251730035426,0.6582488100019909,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_41,ncbi10407,0.6445308671646481,0.6270818963971213,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_42,ncbi10407,0.4434878144861442,0.6202979208085592,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_45,ncbi10407,0.9250024782321824,0.6096551317769947,9.472496,2.0989556,4.422719,3.8510494,8.859487,4.5085936
gene_46,ncbi10407,1.0,1.0,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_48,ncbi10407,0.8093413310699502,0.963805064365911,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_49,ncbi10407,1.0,0.7602064275202414,13.815585,2.5996385,1.5170097,3.6506357,9.353295,5.452913
gene_50,ncbi10407,0.9428414226875972,1.0,7.337438,2.138252,1.9798611,2.8215642,8.246683,5.8716254
gene_53,ncbi10407,0.8609451246892106,0.4217717881143028,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_54,ncbi10407,0.4978552207022261,0.1431091181376599,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_55,ncbi10407,0.0515397398640742,0.3963629981526911,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_57,ncbi10407,0.7363575246154431,1.0,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_58,ncbi10407,0.9302078380596795,1.0,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_60,ncbi10407,0.5055040152542328,0.9079199650608962,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_61,ncbi10407,0.2689068032110766,0.4679752448843589,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_62,ncbi10407,1.0,1.0,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_63,ncbi10407,0.6114669035442662,0.791771235922677,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_70,ncbi10407,0.9687346546911316,0.9328286448244868,5.5700407,3.2310905,5.3676925,5.564182,7.5656843,4.9163976
gene_73,ncbi10407,0.4502302915014108,0.8111866899702567,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_76,ncbi10407,1.0,0.5870223751284696,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_79,ncbi10407,1.0,1.0,12.473607,1.3535368,3.282665,3.0968685,8.350921,4.473751
gene_80,ncbi10407,1.0,1.0,10.398532,3.7000287,3.4103897,4.2486324,7.191529,5.2995787
gene_81,ncbi10407,1.0,0.6505011824615032,9.097842,1.6943201,1.8622415,2.9143617,8.790617,6.071792
gene_84,ncbi10407,0.2551091358390531,0.0802236423709395,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_86,ncbi10407,0.078565532200918,0.4503783180596197,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_88,ncbi10407,1.0,1.0,9.185683,2.260604,4.7476215,4.4280605,8.68937,4.1575603
gene_89,ncbi10407,1.0,1.0,8.23874,1.1159868,4.413054,4.422991,9.360146,4.8184276
gene_91,ncbi10407,0.7528388005073304,0.4844257063002835,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_98,ncbi10407,1.0,0.7226523617925747,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_99,ncbi10407,0.1506226909495956,0.5533652738693544,8.73494,3.233221,3.3599167,4.7055187,8.508861,6.713508
gene_0,ncbi7165,1.0,0.9192484754871614,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_1,ncbi7165,0.0774643988112448,0.423776288413387,11.039213,2.9269433,2.238917,3.4282787,7.363352,6.521697
gene_4,ncbi7165,1.0,1.0,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_7,ncbi7165,1.0,1.0,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_9,ncbi7165,0.9726830233739896,1.0,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_11,ncbi7165,0.5352089419948447,0.7602585340060402,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_13,ncbi7165,0.4512493569221824,0.5052956604078465,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_15,ncbi7165,0.9301304181011312,0.9943451676316288,5.043551,3.7576373,5.052322,5.749716,7.8336215,5.1626678
gene_18,ncbi7165,1.0,0.785757313403046,8.650636,3.00174,1.1161977,4.8716307,9.022034,6.454273
gene_19,ncbi7165,1.0,0.7363440859435841,4.872683,3.4297106,4.7470913,5.616362,8.401423,5.320411
gene_22,ncbi7165,0.5333401648630801,0.8025197020931019,5.514098,3.5292373,4.612077,5.4436154,8.552941,5.398787
gene_26,ncbi7165,0.6160102614756283,0.4506904809788395,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_32,ncbi7165,0.8743149183854122,0.702377499532693,6.9088855,3.8197412,2.5359542,4.8492537,7.890157,6.593264
gene_36,ncbi7165,1.0,0.8301963469059193,6.4714684,2.3357344,2.9553828,4.861984,8.383441,6.229549
gene_39,ncbi7165,0.4399866830869754,0.0597068945181132,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_40,ncbi7165,0.2825147729217501,0.0017516436561818,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_49,ncbi7165,0.1917498007208577,0.4658503895844719,13.815585,2.5996385,1.5170097,3.6506357,9.353295,5.452913
gene_53,ncbi7165,1.0,1.0,11.673662,3.7741747,4.0504856,4.825554,8.809637,4.561686
gene_55,ncbi7165,0.9415803326317306,0.9767877878366704,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_61,ncbi7165,0.6704094696948489,0.983344718434555,5.7748513,2.778988,4.6697693,5.0953856,7.7253437,5.435561
gene_62,ncbi7165,0.5822698676063,0.1639750435580827,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_66,ncbi7165,0.7832425231647183,1.0,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_68,ncbi7165,1.0,0.8869928297482944,6.7524686,3.9970531,2.8551795,4.490398,7.719668,5.9496527
gene_73,ncbi7165,0.8358500937924166,0.7445303270996614,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_75,ncbi7165,0.5882488400397226,0.7205940236579587,11.925037,3.486919,2.9971435,4.2944617,6.8311768,5.632206
gene_76,ncbi7165,1.0,0.8949245564664816,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_77,ncbi7165,0.3723930989785394,0.6155461211644728,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_82,ncbi7165,0.6926734111122169,1.0,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_84,ncbi7165,0.1245550037371502,0.5377357084383679,8.925274,3.1890028,1.9767823,4.4518704,8.5104,6.825685
gene_86,ncbi7165,0.1925514423021374,0.5745935196611626,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_88,ncbi7165,0.3725386044600602,0.177548936080034,9.185683,2.260604,4.7476215,4.4280605,8.68937,4.1575603
gene_89,ncbi7165,0.5787228623803192,0.9255852657581998,8.23874,1.1159868,4.413054,4.422991,9.360146,4.8184276
gene_91,ncbi7165,1.0,1.0,4.9770184,3.086531,5.151738,5.4941025,7.7211533,5.017087
gene_92,ncbi7165,0.8491116534427162,1.0,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_96,ncbi7165,1.0,0.5726230478160531,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_97,ncbi7165,0.4330902047016378,0.4009475636078574,8.147828,1.4281749,1.0717843,3.3939013,9.551633,6.13381
gene_98,ncbi7165,0.3837231421619749,0.257923211196112,5.8426967,2.435973,5.257016,5.114017,7.634966,4.742463
gene_1,ncbi8364,0.00396994382728,0.1298807057673809,11.039213,2.9269433,2.238917,3.4282787,7.363352,6.521697
gene_5,ncbi8364,0.2682674346911058,0.3222317074824798,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_7,ncbi8364,1.0,0.6437198347315229,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_8,ncbi8364,0.5258678160915886,0.3583563313096548,6.3700786,1.9772612,5.282257,5.0379477,8.249708,4.2367578
gene_9,ncbi8364,0.9026041184074404,1.0,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_11,ncbi8364,0.6937351829641147,0.555630757197472,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_12,ncbi8364,1.0,1.0,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_13,ncbi8364,0.5210369417196284,0.0958926406276,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_16,ncbi8364,0.7374013078064919,0.5824101164579525,7.779359,1.6138403,1.4580591,3.5926588,8.506019,6.6508746
gene_17,ncbi8364,1.0,1.0,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_18,ncbi8364,1.0,0.7523295754067789,8.650636,3.00174,1.1161977,4.8716307,9.022034,6.454273
gene_25,ncbi8364,0.5003742926790539,0.4402450991811627,8.478969,1.584925,0.7998588,3.8007853,9.843528,5.953625
gene_26,ncbi8364,1.0,1.0,6.4995885,2.1629205,3.2300086,4.833916,8.489701,6.2024703
gene_27,ncbi8364,0.4707494862865325,0.0827936862946758,7.693835,2.8682773,3.0415652,3.9382405,8.16623,6.1951914
gene_29,ncbi8364,0.6447415110132303,0.7919066592917909,7.941163,2.4321177,3.451729,4.0525246,7.9217443,5.544235
gene_31,ncbi8364,0.4551445913832533,0.4469668573489096,11.529224,1.6116428,2.564466,2.6047385,8.109529,5.321816
gene_33,ncbi8364,1.0,1.0,5.224905,3.695283,1.4938494,5.4131923,7.460934,6.049643
gene_39,ncbi8364,1.0,1.0,7.0407853,2.4599178,2.3352864,4.17649,7.1726913,6.2936034
gene_40,ncbi8364,1.0,0.7873167721940518,9.436562,3.874848,3.8108456,4.910978,9.193198,4.8574533
gene_41,ncbi8364,1.0,1.0,11.924228,1.3625064,2.9616616,2.7557387,8.335098,4.6928167
gene_42,ncbi8364,0.8463737962506278,0.8224991621581553,6.478278,3.4350343,3.9628046,4.3414845,8.456232,5.600307
gene_43,ncbi8364,0.1517230878761863,0.1472495484428539,9.980852,1.9821296,3.7584941,3.8655543,8.424636,4.9561553
gene_46,ncbi8364,1.0,0.69233772993502,13.338708,0.56801015,2.4130237,3.0681307,9.318077,5.5832663
gene_48,ncbi8364,0.7236416947870321,1.0,11.384515,1.7287366,2.934548,2.8565784,7.966784,4.9404774
gene_50,ncbi8364,1.0,1.0,7.337438,2.138252,1.9798611,2.8215642,8.246683,5.8716254
gene_51,ncbi8364,1.0,1.0,11.531938,0.87265086,2.2209225,2.6845896,8.9463,5.629865
gene_52,ncbi8364,0.0409722378232769,0.2928983433614026,13.858379,2.1938324,5.1869555,4.7861404,7.888896,4.176631
gene_54,ncbi8364,0.8262974381823581,1.0,10.94376,0.92543495,2.590534,3.8902452,8.951145,6.339389
gene_55,ncbi8364,0.2870670093475495,0.5276305393051686,11.3311,3.9382775,4.497911,5.3952885,8.362476,4.7072315
gene_56,ncbi8364,0.981273635974429,1.0,13.262347,0.7321146,2.8946996,3.8392627,8.996313,5.670098
gene_57,ncbi8364,0.7447552378139158,0.4487889870901282,10.313452,2.537412,0.75108844,4.758501,9.65226,6.016557
gene_58,ncbi8364,0.247176980274547,0.2620546571007011,13.667101,2.2158685,4.5913887,4.303262,8.216528,4.2810802
gene_60,ncbi8364,0.9932945442629983,1.0,8.732002,0.86423033,3.6031249,4.6206594,9.031999,5.6409225
gene_62,ncbi8364,0.9752401978793572,1.0,10.099831,2.374575,3.8193996,3.2499993,8.123515,4.6033187
gene_63,ncbi8364,0.7529222855928164,0.8344463949119757,12.352763,2.0533986,3.1199799,3.8330925,7.3017826,5.0112767
gene_64,ncbi8364,0.4214445573323526,0.1821774850810524,13.742388,1.8620224,4.109335,3.649348,8.011838,4.30569
gene_66,ncbi8364,1.0,1.0,6.927721,2.0637054,2.0666306,3.0099728,7.3922606,5.6135116
gene_67,ncbi8364,0.098560617732208,0.0713342661638687,9.093998,0.911661,3.3049989,4.3494043,8.935952,5.9205427
gene_68,ncbi8364,0.6821291654326915,0.3962878298150891,6.7524686,3.9970531,2.8551795,4.490398,7.719668,5.9496527
gene_71,ncbi8364,1.0,0.5620096064164899,12.708669,3.9174562,2.1536138,4.893048,7.2523026,6.2238007
gene_73,ncbi8364,1.0,1.0,5.973873,2.813056,4.6472297,4.9059906,8.069737,5.27284
gene_76,ncbi8364,1.0,0.7803187332597158,6.9011064,1.796474,5.1268888,5.004669,8.756465,4.156292
gene_77,ncbi8364,1.0,1.0,7.6023636,3.5427518,2.1196659,4.3299356,7.8025155,6.6033187
gene_82,ncbi8364,0.9582059394521298,0.5749202907109072,8.365836,0.81146,3.9931872,4.500238,9.624012,5.3761706
gene_83,ncbi8364,0.3180189478696311,0.6976158926585344,7.32105,2.5995758,1.6062809,3.2309194,8.090641,5.817167
gene_85,ncbi8364,1.0,0.7696150195670822,8.811128,2.181206,0.6890196,4.2694225,9.82447,6.051608
gene_86,ncbi8364,1.0,1.0,10.526399,2.7750385,2.39047,3.408575,7.795801,6.250037
gene_87,ncbi8364,0.9547056835757408,1.0,12.154561,2.1286352,1.4713012,2.923236,7.439513,5.8271646
gene_90,ncbi8364,0.5983698838517432,0.1704962648851801,8.189567,1.7984698,1.267925,3.2789788,8.4237385,6.397824
gene_92,ncbi8364,0.6216678043758237,0.9397287384161772,7.985258,2.7739394,3.4606328,3.828773,7.6981163,5.591613
gene_94,ncbi8364,1.0,1.0,11.144843,1.4760733,2.5869317,2.7819462,8.344657,5.1293344
gene_95,ncbi8364,1.0,0.8992345921848472,8.871607,2.8380466,0.81250346,4.8120403,9.539873,6.2292843
gene_96,ncbi8364,1.0,1.0,6.8397126,3.9713762,2.5254166,4.8531137,7.662513,6.3248086
gene_0,ncbi4577,0.7054183710747127,0.521402770399729,10.255254,2.2532864,4.343888,4.115724,8.870688,4.0983877
gene_2,ncbi4577,1.0,1.0,8.516785,1.88552,0.70696056,4.5012608,9.749037,5.698814
gene_3,ncbi4577,1.0,1.0,8.598183,0.7010093,3.654048,4.880064,9.247072,5.8655105
gene_4,ncbi4577,0.5141066656341069,0.6641241839309928,12.139848,3.7874973,3.1594172,4.1812143,6.9497366,5.56696
gene_5,ncbi4577,1.0,1.0,6.035023,3.576343,5.38077,5.6237717,7.8006954,4.5593505
gene_6,ncbi4577,1.0,0.6412923105190751,9.282179,2.761397,5.0356917,4.821098,8.108823,4.671787
gene_7,ncbi4577,1.0,0.6103855502585096,4.318346,2.8371618,4.2636003,4.20055,7.9254975,5.156811
gene_9,ncbi4577,0.3384607448111129,0.561803497749739,12.686382,3.0198524,2.722884,3.7236743,7.5376644,5.981882
gene_11,ncbi4577,0.9630395030775768,0.7108491951372147,11.91108,2.2750537,1.2598003,3.106027,7.413771,6.1621428
gene_12,ncbi4577,1.0,1.0,12.658425,1.3654472,3.698322,3.9974744,7.597509,4.6449404
gene_13,ncbi4577,0.5333946056963375,0.8145683921406828,9.642666,4.285726,3.8939393,5.3171153,8.851809,4.826959
gene_17,ncbi4577,0.6551540509970181,0.6487398479516278,10.618183,2.4416375,1.8220483,3.1631837,7.898908,6.4333076
gene_18,ncbi4577,0.7294936997330919,0.8950740796805225,8.650636,3.00174,1.1161977,4.8716307,9.022034,6.454273
